SpeciesCode,BandNumberIn,BandNumberOut,Year,Month,Day,LocCountry,LocStateProvince,LocCity,LocArea,PlotName,PlotID,Latitude_dec,Longitude_dec,Easting,Northing,Hem,Zone,BanderID,ScribeID,CaptureTime,BandDisposition,BirdStatus,ULIn,LLIn,URIn,LRIn,FlagColorIn,FlagCodeIn,ULOut,LLOut,UROut,LROut,FlagColorOut,FlagCodeOut,NestID,BroodID,NestMate,NestAdult1,NestAdult2,BandSize,CaptureMethod,Age,Sex,HowAged,HowSexed,Mass_g,FatScore,TotalHead_mm,NaresTip_mm,CulmenLength_mm,CulmenDepth_mm,CulmenWidth_mm,Tarsus_mm,Wing_mm,Tail_mm,P10_mm,P10Exposed_mm,BroodPatch,BodyMolt,FlightFeatherMolt,RectWear,AISwabO,AISwabC,Fecal,Nails,Blood,BloodFilter,BloodGenetics,BloodHg,Feather,Downy,FeatherType1,FeatherType2,BirdDisposition,TagType1,TagStatus1,TagID1,PlatformID1,TagMass1_g,TagAttachment1,TagManufacturer1,TagModel1,TagType2,TagStatus2,TagID2,PlatformID2,TagMass2_g,TagAttachment2,TagManufacturer2,TagModel2,RadioFrequency_mHz,Photos,EstHatchDate,ChickAge_d,ChickAgeType,Notes
REKN,,,2016,5,5,USA,Washington,,,Grays Harbor,,46.954133,-124.045452,,,,,,,,R,,,,,,Lg,6XM,,,,,Lg,6XM,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2016,5,5,USA,Washington,,,Grays Harbor,,46.954133,-124.045452,,,,,,,,R,,,,,,Lg,6XT,,,,,Lg,6XT,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,5,5,USA,Washington,,,Grays Harbor,,46.954133,-124.045452,,,,,,,,R,,,,,,Lg,6XN,,,,,Lg,6XN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2019,5,5,USA,Washington,,,Grays Harbor,,46.954133,-124.045452,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2011,5,13,USA,Washington,,,Grays Harbor,,46.956341,-124.04162,,,,,,,,R,,,,,,Lg,6CH,,,,,Lg,6CH,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2011,5,14,USA,Washington,,,Grays Harbor,,46.96937,-123.957066,,,,,,,,R,,,,,,Lg,6KA,,,,,Lg,6KA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2019,7,9,USA,Alaska,Nome,,34 MI,,64.8159,-165.9888,,,,,,,,R,,,,,,Dg,1MK,,,,,Dg,1MK,,,,,,,,ASY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radio,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2019,6,27,USA,Alaska,Nome,,37 MI,,64.851796,-166.08376,,,,,,,,R,,,,,,Dg,1AY,,,,,Dg,1AY,,,,,,,,ASY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2013,6,25,USA,Alaska,Nome,,34 MI,,64.81573,-165.93643,,,,,,,,R,,,,,,Lg,6JT,,,,,Lg,6JT,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2013,6,25,USA,Alaska,Nome,,34 MI,,64.81573,-165.93643,,,,,,,,R,,,,,,Lg,6JE,,,,,Lg,6JE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,8,USA,Alaska,Nome,,Barrel,,64.70679,-165.77272,,,,,,,,R,,,,,,Lg,6JL,,,,,Lg,6JL,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2019,6,1,USA,Alaska,Nome,,,,64.766978,-165.991973,,,,,,,,R,,,,,,Dg,1KA,,,,,Dg,1KA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2011,6,24,USA,Alaska,Nome,,,,64.803175,-166.017908,,,,,,,,R,,,,,,Lg,6JY,,,,,Lg,6JY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,21,USA,Alaska,Nome,,34 MI,,64.81077,-166.0245,,,,,,,,R,,,,,,Dg,1LM,,,,,Lg,6JH,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,24,USA,Alaska,Nome,,34 MI,,64.81203,-165.96553,,,,,,,,R,,,,,,Lg,6HJ,,,,,Lg,6JP,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,24,USA,Alaska,Nome,,34 MI,,64.81222,-165.95778,,,,,,,,R,,,,,,Y,372,,,,,Y,372,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,7,6,USA,Alaska,Nome,,34 MI,,64.81275,-165.94101,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6KV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,5,USA,Alaska,Nome,,34 MI,,64.81327,-165.96147,,,,,,,,R,,,,,,Lg,6HJ,,,,,Lg,6JP,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,2,USA,Alaska,Nome,,34 MI,,64.81329,-165.98511,,,,,,,,R,,,,,,Lg,6JN,,,,,Lg,6JN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,6,USA,Alaska,Nome,,34 MI,,64.81333,-165.94868,,,,,,,,R,,,,,,Lg,6CN,,,,,Lg,6CN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,4,USA,Alaska,Nome,,34 MI,,64.81441,-165.96111,,,,,,,,R,,,,,,Lg,6KP,,,,,Lg,6KP,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,22,USA,Alaska,Nome,,34 MI,,64.81445,-165.98447,,,,,,,,R,,,,,,Lg,6JN,,,,,Lg,6JN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,6,USA,Alaska,Nome,,34 MI,,64.81448,-165.95825,,,,,,,,R,,,,,,Lg,6KP,,,,,Lg,6KP,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Removed,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,22,USA,Alaska,Nome,,34 MI,,64.81513,-165.93404,,,,,,,,R,,,,,,Lg,6JT,,,,,Lg,6JT,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,6,USA,Alaska,Nome,,34 MI,,64.81525,-165.95735,,,,,,,,R,,,,,,Lg,6KJ,,,,,Lg,6KJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,13,USA,Alaska,Nome,,34 MI,,64.81667,-166.00183,,,,,,,,R,,,,,,Lg,6JE,,,,,Lg,6JE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,29,USA,Alaska,Nome,,34 MI,,64.81713,-165.99196,,,,,,,,R,,,,,,Lg,6HC,,,,,Lg,6LC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,21,USA,Alaska,Nome,,34 MI,,64.81823,-165.99451,,,,,,,,R,,,,,,Lg,6HC,,,,,Lg,6LC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,26,USA,Alaska,Nome,,34 MI,,64.81879,-165.99619,,,,,,,,R,,,,,,Lg,6HC,,,,,Lg,6LC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,7,1,USA,Alaska,Nome,,34 MI,,64.82331,-166.03418,,,,,,,,R,,,,,,Lg,6EA,,,,,Lg,6EA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,27,USA,Alaska,Nome,,34 MI,,64.82346,-166.04202,,,,,,,,R,,,,,,Lg,6LX,,,,,Lg,6LX,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,24,USA,Alaska,Nome,,34 MI,,64.82381,-166.0339,,,,,,,,R,,,,,,Lg,6LU,,,,,Lg,6LU,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,25,USA,Alaska,Nome,,34 MI,,64.8239,-166.04208,,,,,,,,R,,,,,,Lg,6KU,,,,,Lg,6KU,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,26,USA,Alaska,Nome,,34 MI,,64.8241,-166.03152,,,,,,,,R,,,,,,Lg,6CY,,,,,Lg,6CY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,23,USA,Alaska,Nome,,37 MI,,64.84891,-166.088,,,,,,,,R,,,,,,Lg,6KK,,,,,Lg,6KK,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,23,USA,Alaska,Nome,,37 MI,,64.84891,-166.088,,,,,,,,R,,,,,,Lg,6JY,,,,,Lg,6JY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,25,USA,Alaska,Nome,,37 MI,,64.85131,-166.0867,,,,,,,,R,,,,,,Lg,6KK,,,,,Lg,6KK,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,25,USA,Alaska,Nome,,37 MI,,64.85131,-166.0867,,,,,,,,R,,,,,,Lg,6JY,,,,,Lg,6JY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,7,2,USA,Alaska,Nome,,Barrel,,64.71562,-165.7682,,,,,,,,R,,,,,,Dg,1LH,,,,,Dg,1LH,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,8,USA,Alaska,Nome,,34 MI,,64.81185,-165.9471,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,29,USA,Alaska,Nome,,34 MI,,64.81337,-165.9599,,,,,,,,R,,,,,,Dg,1HJ,,,,,Dg,1HJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,12,USA,Alaska,Nome,,34 MI,,64.81383,-165.95528,,,,,,,,R,,,,,,Dg,1HJ,,,,,Dg,1HJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,27,USA,Alaska,Nome,,34 MI,,64.81399,-165.9621,,,,,,,,R,,,,,,Dg,1HJ,,,,,Dg,1HJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,7,3,USA,Alaska,Nome,,34 MI,,64.81492,-165.9492,,,,,,,,R,,,,,,Dg,1KT,,,,,Dg,1KT,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Deployed,,,,,,,VHF,Deployed,,,,,,,,,,,,
REKN,,,2017,7,12,USA,Alaska,Nome,,34 MI,,64.81564,-165.99504,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,12,USA,Alaska,Nome,,34 MI,,64.81577,-165.93137,,,,,,,,R,,,,,,Dg,1LA,,,,,Dg,1LA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,10,USA,Alaska,Nome,,34 MI,,64.81647,-166.0192,,,,,,,,R,,,,,,Lg,6UY,,,,,Lg,6UY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,13,USA,Alaska,Nome,,34 MI,,64.81647,-166.0192,,,,,,,,R,,,,,,Lg,6UY,,,,,Lg,6UY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,25,USA,Alaska,Nome,,34 MI,,64.81682,-165.9977,,,,,,,,R,,,,,,Lg,6UY,,,,,Lg,6UY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,27,USA,Alaska,Nome,,34 MI,,64.81709,-166.0099,,,,,,,,R,,,,,,Dg,1LM,,,,,Lg,6JH,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,7,3,USA,Alaska,Nome,,34 MI,,64.82275,-166.0511,,,,,,,,R,,,,,,Dg,1KA,,,,,Dg,1KA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,VHF,Retained,,,,,,,,,,,,
REKN,,,2018,7,2,USA,Alaska,Nome,,34 MI,,64.82319,-166.0476,,,,,,,,R,,,,,,Dg,1HE,,,,,Dg,1HE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,VHF,Retained,,,,,,,,,,,,
REKN,,,2018,6,30,USA,Alaska,Nome,,34 MI,,64.82408,-166.0438,,,,,,,,R,,,,,,Dg,1HE,,,,,Dg,1HE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,VHF,Retained,,,,,,,,,,,,
REKN,,,2018,7,7,USA,Alaska,Nome,,37 MI,,64.84335,-166.1064,,,,,,,,R,,,,,,Dg,1EV,,,,,Dg,1EV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VHF,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,13,USA,Alaska,Nome,,Steven,,64.84374,-166.00343,,,,,,,,R,,,,,,Dg,1LE,,,,,Dg,1LE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,14,USA,Alaska,Nome,,37 MI,,64.84449,-166.08197,,,,,,,,R,,,,,,Lg,6XN,,,,,Lg,6XN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,29,USA,Alaska,Nome,,37 MI,,64.84569,-166.0893,,,,,,,,R,,,,,,Lg,6XN,,,,,Lg,6XN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,11,USA,Alaska,Nome,,37 MI,,64.84594,-166.08102,,,,,,,,R,,,,,,Dg,1EV,,,,,Dg,1EV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,24,USA,Alaska,Nome,,37 MI,,64.84866,-166.0899,,,,,,,,R,,,,,,Lg,6XN,,,,,Lg,6XN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,24,USA,Alaska,Nome,,37 MI,,64.85026,-166.0965,,,,,,,,R,,,,,,Dg,2LM,,,,,Dg,2LM,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,7,USA,Alaska,Nome,,37 MI,,64.85048,-166.08102,,,,,,,,R,,,,,,Dg,1EV,,,,,Dg,1EV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,7,4,USA,Alaska,Nome,,37 MI,,64.85421,-166.0881,,,,,,,,R,,,,,,Lg,6XN,,,,,Lg,6XN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2018,6,24,USA,Alaska,Nome,,Tombstone,,64.93539,-166.2096,,,,,,,,R,,,,,,Dg,1EH,,,,,Dg,1EH,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2017,7,11,USA,Alaska,Nome,,Tombstone,,64.94277,-166.1994,,,,,,,,R,,,,,,Dg,1KY,,,,,Dg,1KY,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,3,22,MEX,,,,Playa Pueblo,,31.73553,-114.6486,,,,,,,,R,,,,,,Lg,6CN,,,,,Lg,6CN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,3,25,MEX,,,,Golfo de Santa Clara,,31.68084879,-114.4941044,,,,,,,,R,,,,,,Lg,6HC,,,,,Lg,6HC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,4,8,MEX,,,,Golfo de Santa Clara,,31.68084879,-114.4941044,,,,,,,,R,,,,,,Lg,6HC,,,,,Lg,6HC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,7,21,USA,Alaska,Nome,,Safety,,64.467,-164.74492,,,,,,,,R,,,,,,Dg,1AV,,,,,Dg,1AV,,,,,,,,HY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2011,6,1,USA,Alaska,Nome,,Knob,,64.58191,-165.5671,,,,,,,,R,,,,,,Lg,6KC,,,,,Lg,6KC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2016,6,25,USA,Alaska,Nome,,Barrel,,64.708,-165.76427,,,,,,,,R,,,,,,Lg,6UX,,,,,Lg,6UX,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,7,USA,Alaska,Nome,,Barrel,,64.70908,-165.77013,,,,,,,,R,,,,,,Lg,6JL,,,,,Lg,6JL,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,7,5,USA,Alaska,Nome,,Barrel,,64.71265,-165.76414,,,,,,,,R,,,,,,Lg,6UV,,,,,Lg,6UV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,6,28,USA,Alaska,Nome,,34 MI,,64.80927,-165.95491,,,,,,,,R,,,,,,Dg,MV,,,,,Dg,MV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,7,4,USA,Alaska,Nome,,34 MI,,64.8099,-165.95818,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,20,USA,Alaska,Nome,,34 MI,,64.80994,-165.95451,,,,,,,,R,,,,,,Lg,6HJ,,,,,Lg,6HJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,20,USA,Alaska,Nome,,34 MI,,64.80994,-165.95451,,,,,,,,R,,,,,,Lg,6HE,,,,,Lg,6HE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,20,USA,Alaska,Nome,,34 MI,,64.80994,-165.95451,,,,,,,,R,,,,,,Lg,6EH,,,,,Lg,6EH,,,,,,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,6,28,USA,Alaska,Nome,,34 MI,,64.8103,-165.95187,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,6,26,USA,Alaska,Nome,,34 MI,,64.81047,-165.955,,,,,,,,R,,,,,,Lg,6VA,,,,,Lg,6VA,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2013,7,1,USA,Alaska,Nome,,34 MI,,64.81113,-165.96446,,,,,,,,R,,,,,,Lg,6EL,,,,,Lg,6EL,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,27,USA,Alaska,Nome,,34 MI,,64.81189,-165.95518,,,,,,,,R,,,,,,Lg,6JN,,,,,Lg,6JN,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,29,USA,Alaska,Nome,,34 MI,,64.81227,-165.96359,,,,,,,,R,,,,,,Lg,6HJ,,,,,Lg,6HJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Removed,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,6,28,USA,Alaska,Nome,,34 MI,,64.81248,-165.96828,,,,,,,,R,,,,,,Lg,6HJ,,,,,Lg,6JP,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,3,USA,Alaska,Nome,,34 MI,,64.81263,-165.96021,,,,,,,,R,,,,,,Lg,6KJ,,,,,Lg,6KJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,3,USA,Alaska,Nome,,34 MI,,64.81263,-165.96021,,,,,,,,R,,,,,,Lg,6EC,,,,,Lg,6EC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,4,USA,Alaska,Nome,,34 MI,,64.81271,-165.9489,,,,,,,,R,,,,,,Lg,6HV,,,,,Lg,6HV,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Removed,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,7,USA,Alaska,Nome,,34 MI,,64.81293,-165.96591,,,,,,,,R,,,,,,Lg,6KJ,,,,,Lg,6KJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,6,USA,Alaska,Nome,,34 MI,,64.81293,-165.96591,,,,,,,,R,,,,,,Lg,6KJ,,,,,Lg,6KJ,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geo,Retained,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,7,USA,Alaska,Nome,,34 MI,,64.81293,-165.96591,,,,,,,,R,,,,,,Lg,6EC,,,,,Lg,6EC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2014,6,6,USA,Alaska,Nome,,34 MI,,64.81293,-165.96591,,,,,,,,R,,,,,,Lg,6EC,,,,,Lg,6EC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2012,5,20,USA,Alaska,Nome,,34 MI,,64.81297,-166.0248,,,,,,,,R,,,,,,Lg,6JE,,,,,Lg,6JE,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REKN,,,2015,6,23,USA,Alaska,Nome,,34 MI,,64.8131,-165.9623,,,,,,,,R,,,,,,Lg,6EC,,,,,Lg,6EC,,,,,,,,AHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
